,line_id,bus0,bus1,voltage_bus0,voltage_bus1,country,geometry,bounds,bus_0_coors,bus_1_coors,bus0_lon,bus0_lat,bus1_lon,bus1_lat
5521,transf_0_0,0,1,70000,150000,ID,"LINESTRING (125.0948 1.6582, 125.0958 1.6592)","MULTIPOINT ((125.0948 1.6582), (125.0958 1.6592))",POINT (125.0948 1.6582),POINT (125.0958 1.6592),125.0948,1.6582,125.0958,1.6592
5522,transf_3_0,4,5,150000,500000,ID,"LINESTRING (110.4414 -7.1898, 110.4424 -7.1888)","MULTIPOINT ((110.4414 -7.1898), (110.4424 -7.1888))",POINT (110.4414 -7.1898),POINT (110.4424 -7.1888),110.4414,-7.1898,110.4424,-7.1888
5523,transf_6_0,8,9,70000,150000,ID,"LINESTRING (112.6792 -7.3216, 112.6802 -7.3206)","MULTIPOINT ((112.6792 -7.3216), (112.6802 -7.3206))",POINT (112.6792 -7.3216),POINT (112.6802 -7.3206),112.6792,-7.3216,112.6802,-7.3206
5524,transf_6_1,9,10,150000,500000,ID,"LINESTRING (112.6802 -7.3206, 112.6812 -7.3196)","MULTIPOINT ((112.6802 -7.3206), (112.6812 -7.3196))",POINT (112.6802 -7.3206),POINT (112.6812 -7.3196),112.6802,-7.3206,112.6812,-7.3196
5525,transf_7_0,11,12,70000,150000,ID,"LINESTRING (106.8887 -6.1981, 106.8897 -6.1971)","MULTIPOINT ((106.8887 -6.1981), (106.8897 -6.1971))",POINT (106.8887 -6.1981),POINT (106.8897 -6.1971),106.8887,-6.1981,106.8897,-6.1971
5526,transf_7_1,12,13,150000,500000,ID,"LINESTRING (106.8897 -6.1971, 106.8907 -6.1961)","MULTIPOINT ((106.8897 -6.1971), (106.8907 -6.1961))",POINT (106.8897 -6.1971),POINT (106.8907 -6.1961),106.8897,-6.1971,106.8907,-6.1961
5527,transf_11_0,18,19,70000,150000,ID,"LINESTRING (107.718 -6.9531, 107.719 -6.9521)","MULTIPOINT ((107.718 -6.9531), (107.719 -6.9521))",POINT (107.718 -6.9531),POINT (107.719 -6.9521),107.718,-6.9531,107.719,-6.9521
5528,transf_11_1,19,20,150000,500000,ID,"LINESTRING (107.719 -6.9521, 107.72 -6.9511)","MULTIPOINT ((107.719 -6.9521), (107.72 -6.9511))",POINT (107.719 -6.9521),POINT (107.72 -6.9511),107.719,-6.9521,107.72,-6.9511
5529,transf_13_0,22,23,70000,150000,ID,"LINESTRING (106.766 -6.8656, 106.767 -6.8646)","MULTIPOINT ((106.766 -6.8656), (106.767 -6.8646))",POINT (106.766 -6.8656),POINT (106.767 -6.8646),106.766,-6.8656,106.767,-6.8646
5530,transf_16_0,26,27,150000,500000,ID,"LINESTRING (106.4863 -6.207, 106.4873 -6.206)","MULTIPOINT ((106.4863 -6.207), (106.4873 -6.206))",POINT (106.4863 -6.207),POINT (106.4873 -6.206),106.4863,-6.207,106.4873,-6.206
5531,transf_17_0,28,29,70000,150000,ID,"LINESTRING (106.7971 -6.408, 106.7981 -6.407)","MULTIPOINT ((106.7971 -6.408), (106.7981 -6.407))",POINT (106.7971 -6.408),POINT (106.7981 -6.407),106.7971,-6.408,106.7981,-6.407
5532,transf_17_1,29,30,150000,500000,ID,"LINESTRING (106.7981 -6.407, 106.7991 -6.406)","MULTIPOINT ((106.7981 -6.407), (106.7991 -6.406))",POINT (106.7981 -6.407),POINT (106.7991 -6.406),106.7981,-6.407,106.7991,-6.406
5533,transf_18_0,31,32,150000,500000,ID,"LINESTRING (106.7806 -6.3392, 106.7816 -6.3382)","MULTIPOINT ((106.7806 -6.3392), (106.7816 -6.3382))",POINT (106.7806 -6.3392),POINT (106.7816 -6.3382),106.7806,-6.3392,106.7816,-6.3382
5534,transf_19_0,33,34,70000,150000,ID,"LINESTRING (106.8979 -6.4326, 106.8989 -6.4316)","MULTIPOINT ((106.8979 -6.4326), (106.8989 -6.4316))",POINT (106.8979 -6.4326),POINT (106.8989 -6.4316),106.8979,-6.4326,106.8989,-6.4316
5535,transf_19_1,34,35,150000,500000,ID,"LINESTRING (106.8989 -6.4316, 106.8999 -6.4306)","MULTIPOINT ((106.8989 -6.4316), (106.8999 -6.4306))",POINT (106.8989 -6.4316),POINT (106.8999 -6.4306),106.8989,-6.4316,106.8999,-6.4306
5536,transf_20_0,36,37,150000,500000,ID,"LINESTRING (106.0106 -5.988, 106.0116 -5.987)","MULTIPOINT ((106.0106 -5.988), (106.0116 -5.987))",POINT (106.0106 -5.988),POINT (106.0116 -5.987),106.0106,-5.988,106.0116,-5.987
5537,transf_24_0,41,42,150000,500000,ID,"LINESTRING (108.6163 -6.7797, 108.6173 -6.7787)","MULTIPOINT ((108.6163 -6.7797), (108.6173 -6.7787))",POINT (108.6163 -6.7797),POINT (108.6173 -6.7787),108.6163,-6.7797,108.6173,-6.7787
5538,transf_25_0,43,44,70000,150000,ID,"LINESTRING (119.8892 -0.8762, 119.8902 -0.8752)","MULTIPOINT ((119.8892 -0.8762), (119.8902 -0.8752))",POINT (119.8892 -0.8762),POINT (119.8902 -0.8752),119.8892,-0.8762,119.8902,-0.8752
5539,transf_26_0,45,46,70000,150000,ID,"LINESTRING (107.5655 -6.8832, 107.5665 -6.8822)","MULTIPOINT ((107.5655 -6.8832), (107.5665 -6.8822))",POINT (107.5655 -6.8832),POINT (107.5665 -6.8822),107.5655,-6.8832,107.5665,-6.8822
5540,transf_30_0,50,51,150000,500000,ID,"LINESTRING (110.7467 -6.4483, 110.7477 -6.4473)","MULTIPOINT ((110.7467 -6.4483), (110.7477 -6.4473))",POINT (110.7467 -6.4483),POINT (110.7477 -6.4473),110.7467,-6.4483,110.7477,-6.4473
5541,transf_37_0,58,59,70000,150000,ID,"LINESTRING (112.5648 -7.8982, 112.5658 -7.8972)","MULTIPOINT ((112.5648 -7.8982), (112.5658 -7.8972))",POINT (112.5648 -7.8982),POINT (112.5658 -7.8972),112.5648,-7.8982,112.5658,-7.8972
5542,transf_41_0,63,64,70000,150000,ID,"LINESTRING (119.5956 -4.7979, 119.5966 -4.7969)","MULTIPOINT ((119.5956 -4.7979), (119.5966 -4.7969))",POINT (119.5956 -4.7979),POINT (119.5966 -4.7969),119.5956,-4.7979,119.5966,-4.7969
5543,transf_46_0,69,70,150000,275000,ID,"LINESTRING (119.7526 -3.9169, 119.7536 -3.9159)","MULTIPOINT ((119.7526 -3.9169), (119.7536 -3.9159))",POINT (119.7526 -3.9169),POINT (119.7536 -3.9159),119.7526,-3.9169,119.7536,-3.9159
5544,transf_52_0,76,77,150000,500000,ID,"LINESTRING (108.4845 -6.819, 108.4855 -6.818)","MULTIPOINT ((108.4845 -6.819), (108.4855 -6.818))",POINT (108.4845 -6.819),POINT (108.4855 -6.818),108.4845,-6.819,108.4855,-6.818
5545,transf_55_0,80,81,70000,150000,ID,"LINESTRING (106.2614 -6.3654, 106.2624 -6.3644)","MULTIPOINT ((106.2614 -6.3654), (106.2624 -6.3644))",POINT (106.2614 -6.3654),POINT (106.2624 -6.3644),106.2614,-6.3654,106.2624,-6.3644
5546,transf_57_0,83,84,150000,500000,ID,"LINESTRING (107.572 -7.059, 107.573 -7.058)","MULTIPOINT ((107.572 -7.059), (107.573 -7.058))",POINT (107.572 -7.059),POINT (107.573 -7.058),107.572,-7.059,107.573,-7.058
5547,transf_58_0,85,86,150000,500000,ID,"LINESTRING (107.3526 -6.8641, 107.3536 -6.8631)","MULTIPOINT ((107.3526 -6.8641), (107.3536 -6.8631))",POINT (107.3526 -6.8641),POINT (107.3536 -6.8631),107.3526,-6.8641,107.3536,-6.8631
5548,transf_64_0,92,93,70000,150000,ID,"LINESTRING (112.0312 -7.8225, 112.0322 -7.8215)","MULTIPOINT ((112.0312 -7.8225), (112.0322 -7.8215))",POINT (112.0312 -7.8225),POINT (112.0322 -7.8215),112.0312,-7.8225,112.0322,-7.8215
5549,transf_64_1,93,94,150000,500000,ID,"LINESTRING (112.0322 -7.8215, 112.0332 -7.8205)","MULTIPOINT ((112.0322 -7.8215), (112.0332 -7.8205))",POINT (112.0322 -7.8215),POINT (112.0332 -7.8205),112.0322,-7.8215,112.0332,-7.8205
5550,transf_68_0,98,99,150000,500000,ID,"LINESTRING (109.1414 -7.5723, 109.1424 -7.5713)","MULTIPOINT ((109.1414 -7.5723), (109.1424 -7.5713))",POINT (109.1414 -7.5723),POINT (109.1424 -7.5713),109.1414,-7.5723,109.1424,-7.5713
5551,transf_76_0,107,108,70000,150000,ID,"LINESTRING (112.0931 -7.6128, 112.0941 -7.6118)","MULTIPOINT ((112.0931 -7.6128), (112.0941 -7.6118))",POINT (112.0931 -7.6128),POINT (112.0941 -7.6118),112.0931,-7.6128,112.0941,-7.6118
5552,transf_77_0,109,110,70000,150000,ID,"LINESTRING (112.2472 -7.4427, 112.2482 -7.4417)","MULTIPOINT ((112.2472 -7.4427), (112.2482 -7.4417))",POINT (112.2472 -7.4427),POINT (112.2482 -7.4417),112.2472,-7.4427,112.2482,-7.4417
5553,transf_78_0,111,112,70000,150000,ID,"LINESTRING (111.5416 -7.6338, 111.5426 -7.6328)","MULTIPOINT ((111.5416 -7.6338), (111.5426 -7.6328))",POINT (111.5416 -7.6338),POINT (111.5426 -7.6328),111.5416,-7.6338,111.5426,-7.6328
5554,transf_84_0,118,119,70000,150000,ID,"LINESTRING (107.2281 -6.3465, 107.2291 -6.3455)","MULTIPOINT ((107.2281 -6.3465), (107.2291 -6.3455))",POINT (107.2281 -6.3465),POINT (107.2291 -6.3455),107.2281,-6.3465,107.2291,-6.3455
5555,transf_84_1,119,120,150000,500000,ID,"LINESTRING (107.2291 -6.3455, 107.2301 -6.3445)","MULTIPOINT ((107.2291 -6.3455), (107.2301 -6.3445))",POINT (107.2291 -6.3455),POINT (107.2301 -6.3445),107.2291,-6.3455,107.2301,-6.3445
5556,transf_85_0,121,122,70000,150000,ID,"LINESTRING (111.9336 -8.0421, 111.9346 -8.0411)","MULTIPOINT ((111.9336 -8.0421), (111.9346 -8.0411))",POINT (111.9336 -8.0421),POINT (111.9346 -8.0411),111.9336,-8.0421,111.9346,-8.0411
5557,transf_86_0,123,124,70000,150000,ID,"LINESTRING (111.4937 -7.8699, 111.4947 -7.8689)","MULTIPOINT ((111.4937 -7.8699), (111.4947 -7.8689))",POINT (111.4937 -7.8699),POINT (111.4947 -7.8689),111.4937,-7.8699,111.4947,-7.8689
5558,transf_89_0,127,128,70000,150000,ID,"LINESTRING (108.1917 -6.805, 108.1927 -6.804)","MULTIPOINT ((108.1917 -6.805), (108.1927 -6.804))",POINT (108.1917 -6.805),POINT (108.1927 -6.804),108.1917,-6.805,108.1927,-6.804
5559,transf_92_0,131,132,70000,150000,ID,"LINESTRING (107.4999 -6.9292, 107.5009 -6.9282)","MULTIPOINT ((107.4999 -6.9292), (107.5009 -6.9282))",POINT (107.4999 -6.9292),POINT (107.5009 -6.9282),107.4999,-6.9292,107.5009,-6.9282
5560,transf_93_0,133,134,70000,150000,ID,"LINESTRING (107.4901 -6.8433, 107.4911 -6.8423)","MULTIPOINT ((107.4901 -6.8433), (107.4911 -6.8423))",POINT (107.4901 -6.8433),POINT (107.4911 -6.8423),107.4901,-6.8433,107.4911,-6.8423
5561,transf_101_0,142,143,70000,500000,ID,"LINESTRING (107.555 -7.1287, 107.556 -7.1277)","MULTIPOINT ((107.555 -7.1287), (107.556 -7.1277))",POINT (107.555 -7.1287),POINT (107.556 -7.1277),107.555,-7.1287,107.556,-7.1277
5562,transf_102_0,144,145,70000,150000,ID,"LINESTRING (106.7554 -6.9446, 106.7564 -6.9436)","MULTIPOINT ((106.7554 -6.9446), (106.7564 -6.9436))",POINT (106.7554 -6.9446),POINT (106.7564 -6.9436),106.7554,-6.9446,106.7564,-6.9436
5563,transf_106_0,149,150,150000,275000,ID,"LINESTRING (99.1935 2.4731, 99.1945 2.4741)","MULTIPOINT ((99.1935 2.4731), (99.1945 2.4741))",POINT (99.1935 2.4731),POINT (99.1945 2.4741),99.1935,2.4731,99.1945,2.4741
5564,transf_108_0,152,153,150000,500000,ID,"LINESTRING (112.6461 -7.1681, 112.6471 -7.1671)","MULTIPOINT ((112.6461 -7.1681), (112.6471 -7.1671))",POINT (112.6461 -7.1681),POINT (112.6471 -7.1671),112.6461,-7.1681,112.6471,-7.1671
5565,transf_116_0,161,162,70000,150000,ID,"LINESTRING (108.224 -7.3807, 108.225 -7.3797)","MULTIPOINT ((108.224 -7.3807), (108.225 -7.3797))",POINT (108.224 -7.3807),POINT (108.225 -7.3797),108.224,-7.3807,108.225,-7.3797
5566,transf_116_1,162,163,150000,500000,ID,"LINESTRING (108.225 -7.3797, 108.226 -7.3787)","MULTIPOINT ((108.225 -7.3797), (108.226 -7.3787))",POINT (108.225 -7.3797),POINT (108.226 -7.3787),108.225,-7.3797,108.226,-7.3787
5567,transf_117_0,164,165,70000,150000,ID,"LINESTRING (106.8359 -6.62, 106.8369 -6.619)","MULTIPOINT ((106.8359 -6.62), (106.8369 -6.619))",POINT (106.8359 -6.62),POINT (106.8369 -6.619),106.8359,-6.62,106.8369,-6.619
5568,transf_119_0,167,168,150000,275000,ID,"LINESTRING (98.9888 2.0205, 98.9898 2.0215)","MULTIPOINT ((98.9888 2.0205), (98.9898 2.0215))",POINT (98.9888 2.0205),POINT (98.9898 2.0215),98.9888,2.0205,98.9898,2.0215
5569,transf_120_0,169,170,150000,275000,ID,"LINESTRING (99.4587 3.3444, 99.4597 3.3454)","MULTIPOINT ((99.4587 3.3444), (99.4597 3.3454))",POINT (99.4587 3.3444),POINT (99.4597 3.3454),99.4587,3.3444,99.4597,3.3454
5570,transf_121_0,171,172,150000,275000,ID,"LINESTRING (99.1635 3.3817, 99.1645 3.3827)","MULTIPOINT ((99.1635 3.3817), (99.1645 3.3827))",POINT (99.1635 3.3817),POINT (99.1645 3.3827),99.1635,3.3817,99.1645,3.3827
5571,transf_128_0,179,180,150000,275000,ID,"LINESTRING (98.5073 3.6461, 98.5083 3.6471)","MULTIPOINT ((98.5073 3.6461), (98.5083 3.6471))",POINT (98.5073 3.6461),POINT (98.5083 3.6471),98.5073,3.6461,98.5083,3.6471
5572,transf_131_0,183,184,70000,150000,ID,"LINESTRING (112.7456 -7.5796, 112.7466 -7.5786)","MULTIPOINT ((112.7456 -7.5796), (112.7466 -7.5786))",POINT (112.7456 -7.5796),POINT (112.7466 -7.5786),112.7456,-7.5796,112.7466,-7.5786
5573,transf_132_0,185,186,150000,500000,ID,"LINESTRING (113.0241 -7.6544, 113.0251 -7.6534)","MULTIPOINT ((113.0241 -7.6544), (113.0251 -7.6534))",POINT (113.0241 -7.6544),POINT (113.0251 -7.6534),113.0241,-7.6544,113.0251,-7.6534
5574,transf_133_0,187,188,70000,150000,ID,"LINESTRING (112.6371 -7.9827, 112.6381 -7.9817)","MULTIPOINT ((112.6371 -7.9827), (112.6381 -7.9817))",POINT (112.6371 -7.9827),POINT (112.6381 -7.9817),112.6371,-7.9827,112.6381,-7.9817
5575,transf_136_0,191,192,150000,275000,ID,"LINESTRING (95.9622 5.3504, 95.9632 5.3514)","MULTIPOINT ((95.9622 5.3504), (95.9632 5.3514))",POINT (95.9622 5.3504),POINT (95.9632 5.3514),95.9622,5.3504,95.9632,5.3514
5576,transf_139_0,195,196,150000,500000,ID,"LINESTRING (112.1888 -7.2838, 112.1898 -7.2828)","MULTIPOINT ((112.1888 -7.2838), (112.1898 -7.2828))",POINT (112.1888 -7.2838),POINT (112.1898 -7.2828),112.1888,-7.2838,112.1898,-7.2828
5577,transf_141_0,198,199,70000,150000,ID,"LINESTRING (112.7414 -7.752, 112.7424 -7.751)","MULTIPOINT ((112.7414 -7.752), (112.7424 -7.751))",POINT (112.7414 -7.752),POINT (112.7424 -7.751),112.7414,-7.752,112.7424,-7.751
5578,transf_144_0,202,203,70000,150000,ID,"LINESTRING (108.3448 -6.4787, 108.3458 -6.4777)","MULTIPOINT ((108.3448 -6.4787), (108.3458 -6.4777))",POINT (108.3448 -6.4787),POINT (108.3458 -6.4777),108.3448,-6.4787,108.3458,-6.4777
5579,transf_145_0,204,205,70000,150000,ID,"LINESTRING (107.7777 -7.029, 107.7787 -7.028)","MULTIPOINT ((107.7777 -7.029), (107.7787 -7.028))",POINT (107.7777 -7.029),POINT (107.7787 -7.028),107.7777,-7.029,107.7787,-7.028
5580,transf_147_0,207,208,70000,150000,ID,"LINESTRING (107.346 -6.6769, 107.347 -6.6759)","MULTIPOINT ((107.346 -6.6769), (107.347 -6.6759))",POINT (107.346 -6.6769),POINT (107.347 -6.6759),107.346,-6.6769,107.347,-6.6759
5581,transf_147_1,208,209,150000,500000,ID,"LINESTRING (107.347 -6.6759, 107.348 -6.6749)","MULTIPOINT ((107.347 -6.6759), (107.348 -6.6749))",POINT (107.347 -6.6759),POINT (107.348 -6.6749),107.347,-6.6759,107.348,-6.6749
5582,transf_151_0,213,214,70000,150000,ID,"LINESTRING (119.4667 -5.1515, 119.4677 -5.1505)","MULTIPOINT ((119.4667 -5.1515), (119.4677 -5.1505))",POINT (119.4667 -5.1515),POINT (119.4677 -5.1505),119.4667,-5.1515,119.4677,-5.1505
5583,transf_153_0,216,217,150000,275000,ID,"LINESTRING (119.6505 -3.4772, 119.6515 -3.4762)","MULTIPOINT ((119.6505 -3.4772), (119.6515 -3.4762))",POINT (119.6505 -3.4772),POINT (119.6515 -3.4762),119.6505,-3.4772,119.6515,-3.4762
5584,transf_159_0,223,224,150000,275000,ID,"LINESTRING (99.3048 1.3344, 99.3058 1.3354)","MULTIPOINT ((99.3048 1.3344), (99.3058 1.3354))",POINT (99.3048 1.3344),POINT (99.3058 1.3354),99.3048,1.3344,99.3058,1.3354
5585,transf_166_0,231,232,150000,275000,ID,"LINESTRING (99.8084 2.112, 99.8094 2.113)","MULTIPOINT ((99.8084 2.112), (99.8094 2.113))",POINT (99.8084 2.112),POINT (99.8094 2.113),99.8084,2.112,99.8094,2.113
5586,transf_166_1,232,233,275000,500000,ID,"LINESTRING (99.8094 2.113, 99.8104 2.114)","MULTIPOINT ((99.8094 2.113), (99.8104 2.114))",POINT (99.8094 2.113),POINT (99.8104 2.114),99.8094,2.113,99.8104,2.114
5587,transf_167_0,234,235,150000,275000,ID,"LINESTRING (103.5148 -3.7635, 103.5158 -3.7625)","MULTIPOINT ((103.5148 -3.7635), (103.5158 -3.7625))",POINT (103.5148 -3.7635),POINT (103.5158 -3.7625),103.5148,-3.7635,103.5158,-3.7625
5588,transf_168_0,236,237,150000,275000,ID,"LINESTRING (102.8562 -3.2387, 102.8572 -3.2377)","MULTIPOINT ((102.8562 -3.2387), (102.8572 -3.2377))",POINT (102.8562 -3.2387),POINT (102.8572 -3.2377),102.8562,-3.2387,102.8572,-3.2377
5589,transf_169_0,238,239,70000,150000,ID,"LINESTRING (102.5153 -3.5264, 102.5163 -3.5254)","MULTIPOINT ((102.5153 -3.5264), (102.5163 -3.5254))",POINT (102.5153 -3.5264),POINT (102.5163 -3.5254),102.5153,-3.5264,102.5163,-3.5254
5590,transf_171_0,241,242,70000,150000,ID,"LINESTRING (106.1824 -6.0905, 106.1834 -6.0895)","MULTIPOINT ((106.1824 -6.0905), (106.1834 -6.0895))",POINT (106.1824 -6.0905),POINT (106.1834 -6.0895),106.1824,-6.0905,106.1834,-6.0895
5591,transf_172_0,243,244,150000,275000,ID,"LINESTRING (100.8892 0.2957, 100.8902 0.2967)","MULTIPOINT ((100.8892 0.2957), (100.8902 0.2967))",POINT (100.8892 0.2957),POINT (100.8902 0.2967),100.8892,0.2957,100.8902,0.2967
5592,transf_179_0,251,252,70000,150000,ID,"LINESTRING (104.7674 -2.9979, 104.7684 -2.9969)","MULTIPOINT ((104.7674 -2.9979), (104.7684 -2.9969))",POINT (104.7674 -2.9979),POINT (104.7684 -2.9969),104.7674,-2.9979,104.7684,-2.9969
5593,transf_184_0,257,258,70000,150000,ID,"LINESTRING (112.1693 -8.0777, 112.1703 -8.0767)","MULTIPOINT ((112.1693 -8.0777), (112.1703 -8.0767))",POINT (112.1693 -8.0777),POINT (112.1703 -8.0767),112.1693,-8.0777,112.1703,-8.0767
5594,transf_186_0,260,261,70000,150000,ID,"LINESTRING (111.9909 -8.0706, 111.9919 -8.0696)","MULTIPOINT ((111.9909 -8.0706), (111.9919 -8.0696))",POINT (111.9909 -8.0706),POINT (111.9919 -8.0696),111.9909,-8.0706,111.9919,-8.0696
5595,transf_188_0,263,264,70000,150000,ID,"LINESTRING (112.4666 -7.4617, 112.4676 -7.4607)","MULTIPOINT ((112.4666 -7.4617), (112.4676 -7.4607))",POINT (112.4666 -7.4617),POINT (112.4676 -7.4607),112.4666,-7.4617,112.4676,-7.4607
5596,transf_189_0,265,266,70000,150000,ID,"LINESTRING (112.4589 -8.1645, 112.4599 -8.1635)","MULTIPOINT ((112.4589 -8.1645), (112.4599 -8.1635))",POINT (112.4589 -8.1645),POINT (112.4599 -8.1635),112.4589,-8.1645,112.4599,-8.1635
5597,transf_190_0,267,268,70000,150000,ID,"LINESTRING (112.6819 -7.8445, 112.6829 -7.8435)","MULTIPOINT ((112.6819 -7.8445), (112.6829 -7.8435))",POINT (112.6819 -7.8445),POINT (112.6829 -7.8435),112.6819,-7.8445,112.6829,-7.8435
5598,transf_201_0,279,280,150000,275000,ID,"LINESTRING (109.4967 0.9062, 109.4977 0.9072)","MULTIPOINT ((109.4967 0.9062), (109.4977 0.9072))",POINT (109.4967 0.9062),POINT (109.4977 0.9072),109.4967,0.9062,109.4977,0.9072
5599,transf_215_0,294,295,150000,500000,ID,"LINESTRING (116.7936 -1.1661, 116.7946 -1.1651)","MULTIPOINT ((116.7936 -1.1661), (116.7946 -1.1651))",POINT (116.7936 -1.1661),POINT (116.7946 -1.1651),116.7936,-1.1661,116.7946,-1.1651
5600,transf_217_0,297,298,70000,150000,ID,"LINESTRING (140.6835 -2.587, 140.6845 -2.586)","MULTIPOINT ((140.6835 -2.587), (140.6845 -2.586))",POINT (140.6835 -2.587),POINT (140.6845 -2.586),140.6835,-2.587,140.6845,-2.586
5601,transf_222_0,303,304,70000,150000,ID,"LINESTRING (123.8793 -10.1083, 123.8803 -10.1073)","MULTIPOINT ((123.8793 -10.1083), (123.8803 -10.1073))",POINT (123.8793 -10.1083),POINT (123.8803 -10.1073),123.8793,-10.1083,123.8803,-10.1073
5602,transf_225_0,307,308,70000,150000,ID,"LINESTRING (114.8501 -3.4658, 114.8511 -3.4648)","MULTIPOINT ((114.8501 -3.4658), (114.8511 -3.4648))",POINT (114.8501 -3.4658),POINT (114.8511 -3.4648),114.8501,-3.4658,114.8511,-3.4648
5603,transf_233_0,316,317,150000,275000,ID,"LINESTRING (120.6509 -1.6459, 120.6519 -1.6449)","MULTIPOINT ((120.6509 -1.6459), (120.6519 -1.6449))",POINT (120.6509 -1.6459),POINT (120.6519 -1.6449),120.6509,-1.6459,120.6519,-1.6449
5604,transf_234_0,318,319,150000,275000,ID,"LINESTRING (120.1778 -3.0244, 120.1788 -3.0234)","MULTIPOINT ((120.1778 -3.0244), (120.1788 -3.0234))",POINT (120.1778 -3.0244),POINT (120.1788 -3.0234),120.1778,-3.0244,120.1788,-3.0234
5605,transf_240_0,325,326,150000,500000,ID,"LINESTRING (109.1059 -7.6796, 109.1069 -7.6786)","MULTIPOINT ((109.1059 -7.6796), (109.1069 -7.6786))",POINT (109.1059 -7.6796),POINT (109.1069 -7.6786),109.1059,-7.6796,109.1069,-7.6786
5606,transf_241_0,327,328,70000,150000,ID,"LINESTRING (124.8564 1.4613, 124.8574 1.4623)","MULTIPOINT ((124.8564 1.4613), (124.8574 1.4623))",POINT (124.8564 1.4613),POINT (124.8574 1.4623),124.8564,1.4613,124.8574,1.4623
5607,transf_246_0,333,334,150000,500000,ID,"LINESTRING (109.7949 -6.9388, 109.7959 -6.9378)","MULTIPOINT ((109.7949 -6.9388), (109.7959 -6.9378))",POINT (109.7949 -6.9388),POINT (109.7959 -6.9378),109.7949,-6.9388,109.7959,-6.9378
5608,transf_250_0,338,339,70000,150000,ID,"LINESTRING (108.532 -6.737, 108.533 -6.736)","MULTIPOINT ((108.532 -6.737), (108.533 -6.736))",POINT (108.532 -6.737),POINT (108.533 -6.736),108.532,-6.737,108.533,-6.736
5609,transf_251_0,340,341,70000,150000,ID,"LINESTRING (108.4034 -6.6621, 108.4044 -6.6611)","MULTIPOINT ((108.4034 -6.6621), (108.4044 -6.6611))",POINT (108.4034 -6.6621),POINT (108.4044 -6.6611),108.4034,-6.6621,108.4044,-6.6611
5610,transf_254_0,344,345,70000,150000,ID,"LINESTRING (114.6188 -3.3376, 114.6198 -3.3366)","MULTIPOINT ((114.6188 -3.3376), (114.6198 -3.3366))",POINT (114.6188 -3.3376),POINT (114.6198 -3.3366),114.6188,-3.3376,114.6198,-3.3366
5611,transf_255_0,346,347,150000,275000,ID,"LINESTRING (99.0778 1.8272, 99.0788 1.8282)","MULTIPOINT ((99.0778 1.8272), (99.0788 1.8282))",POINT (99.0778 1.8272),POINT (99.0788 1.8282),99.0778,1.8272,99.0788,1.8282
5612,transf_260_0,352,353,150000,275000,ID,"LINESTRING (103.7971 -3.7307, 103.7981 -3.7297)","MULTIPOINT ((103.7971 -3.7307), (103.7981 -3.7297))",POINT (103.7971 -3.7307),POINT (103.7981 -3.7297),103.7971,-3.7307,103.7981,-3.7297
5613,transf_260_1,353,354,275000,500000,ID,"LINESTRING (103.7981 -3.7297, 103.7991 -3.7287)","MULTIPOINT ((103.7981 -3.7297), (103.7991 -3.7287))",POINT (103.7981 -3.7297),POINT (103.7991 -3.7287),103.7981,-3.7297,103.7991,-3.7287
5614,transf_262_0,356,357,150000,275000,ID,"LINESTRING (98.2505 4.1182, 98.2515 4.1192)","MULTIPOINT ((98.2505 4.1182), (98.2515 4.1192))",POINT (98.2505 4.1182),POINT (98.2515 4.1192),98.2505,4.1182,98.2515,4.1192
5615,transf_264_0,359,360,150000,275000,ID,"LINESTRING (98.8711 3.4508, 98.8721 3.4518)","MULTIPOINT ((98.8711 3.4508), (98.8721 3.4518))",POINT (98.8711 3.4508),POINT (98.8721 3.4518),98.8711,3.4508,98.8721,3.4518
5616,transf_264_1,360,361,275000,500000,ID,"LINESTRING (98.8721 3.4518, 98.8731 3.4528)","MULTIPOINT ((98.8721 3.4518), (98.8731 3.4528))",POINT (98.8721 3.4518),POINT (98.8731 3.4528),98.8721,3.4518,98.8731,3.4528
5617,transf_270_0,367,368,70000,150000,ID,"LINESTRING (114.5604 -3.291, 114.5614 -3.29)","MULTIPOINT ((114.5604 -3.291), (114.5614 -3.29))",POINT (114.5604 -3.291),POINT (114.5614 -3.29),114.5604,-3.291,114.5614,-3.29
5618,transf_277_0,375,376,70000,150000,ID,"LINESTRING (119.5095 -5.084, 119.5105 -5.083)","MULTIPOINT ((119.5095 -5.084), (119.5105 -5.083))",POINT (119.5095 -5.084),POINT (119.5105 -5.083),119.5095,-5.084,119.5105,-5.083
5619,transf_282_0,381,382,150000,275000,ID,"LINESTRING (119.8952 -3.0722, 119.8962 -3.0712)","MULTIPOINT ((119.8952 -3.0722), (119.8962 -3.0712))",POINT (119.8952 -3.0722),POINT (119.8962 -3.0712),119.8952,-3.0722,119.8962,-3.0712
5620,transf_285_0,385,386,150000,275000,ID,"LINESTRING (102.2747 -2.0439, 102.2757 -2.0429)","MULTIPOINT ((102.2747 -2.0439), (102.2757 -2.0429))",POINT (102.2747 -2.0439),POINT (102.2757 -2.0429),102.2747,-2.0439,102.2757,-2.0429
5621,transf_294_0,395,396,150000,275000,ID,"LINESTRING (95.3889 5.5575, 95.3899 5.5585)","MULTIPOINT ((95.3889 5.5575), (95.3899 5.5585))",POINT (95.3889 5.5575),POINT (95.3899 5.5585),95.3889,5.5575,95.3899,5.5585
