,bus_id,station_id,voltage,dc,symbol,under_construction,tag_substation,tag_area,lon,lat,country,geometry,substation_lv
0,0,0,70000,False,substation,False,transmission,0.0,125.0948,1.6582,ID,POINT (125.0948 1.6582),True
1,1,0,150000,False,substation,False,transmission,0.0,125.0958,1.6592,ID,POINT (125.0958 1.6592),False
2,2,1,70000,False,substation,False,transmission,0.0,124.9517,1.3756,ID,POINT (124.9517 1.3756),True
3,3,2,150000,False,substation,False,transmission,0.0,110.7817,-7.6191,ID,POINT (110.7817 -7.6191),True
4,4,3,150000,False,substation,False,transmission,0.0,110.4414,-7.1898,ID,POINT (110.4414 -7.1898),True
5,5,3,500000,False,substation,False,transmission,0.0,110.4424,-7.1888,ID,POINT (110.4424 -7.1888),False
6,6,4,150000,False,substation,False,transmission,0.0,119.4738,-5.4622,ID,POINT (119.4738 -5.4622),True
7,7,5,150000,False,substation,False,transmission,0.0,119.4624,-5.2311,ID,POINT (119.4624 -5.2311),True
8,8,6,70000,False,substation,False,transmission,0.0,112.6792,-7.3216,ID,POINT (112.6792 -7.3216),True
9,9,6,150000,False,substation,False,transmission,0.0,112.6802,-7.3206,ID,POINT (112.6802 -7.3206),False
10,10,6,500000,False,substation,False,transmission,0.0,112.6812,-7.3196,ID,POINT (112.6812 -7.3196),False
11,11,7,70000,False,substation,False,transmission,0.0,106.8887,-6.1981,ID,POINT (106.8887 -6.1981),True
12,12,7,150000,False,substation,False,transmission,0.0,106.8897,-6.1971,ID,POINT (106.8897 -6.1971),False
13,13,7,500000,False,substation,False,transmission,0.0,106.8907,-6.1961,ID,POINT (106.8907 -6.1961),False
14,14,7,500000,True,substation,False,transmission,0.0,106.8917,-6.1951,ID,POINT (106.8917 -6.1951),False
15,15,8,150000,False,substation,False,transmission,0.0,110.3932,-7.7382,ID,POINT (110.3932 -7.7382),True
16,16,9,150000,False,substation,False,transmission,0.0,122.797,0.8498,ID,POINT (122.797 0.8498),True
17,17,10,150000,False,substation,False,transmission,0.0,123.2558,0.9041,ID,POINT (123.2558 0.9041),True
18,18,11,70000,False,substation,False,transmission,0.0,107.718,-6.9531,ID,POINT (107.718 -6.9531),True
19,19,11,150000,False,substation,False,transmission,0.0,107.719,-6.9521,ID,POINT (107.719 -6.9521),False
20,20,11,500000,False,substation,False,transmission,0.0,107.72,-6.9511,ID,POINT (107.72 -6.9511),False
21,21,12,150000,False,substation,False,transmission,0.0,113.6984,-8.1932,ID,POINT (113.6984 -8.1932),True
22,22,13,70000,False,substation,False,transmission,0.0,106.766,-6.8656,ID,POINT (106.766 -6.8656),True
23,23,13,150000,False,substation,False,transmission,0.0,106.767,-6.8646,ID,POINT (106.767 -6.8646),False
24,24,14,150000,False,substation,False,transmission,0.0,106.5695,-6.1195,ID,POINT (106.5695 -6.1195),True
25,25,15,150000,False,substation,False,transmission,0.0,106.6382,-6.0638,ID,POINT (106.6382 -6.0638),True
26,26,16,150000,False,substation,False,transmission,0.0,106.4863,-6.207,ID,POINT (106.4863 -6.207),True
27,27,16,500000,False,substation,False,transmission,0.0,106.4873,-6.206,ID,POINT (106.4873 -6.206),False
28,28,17,70000,False,substation,False,transmission,0.0,106.7971,-6.408,ID,POINT (106.7971 -6.408),True
29,29,17,150000,False,substation,False,transmission,0.0,106.7981,-6.407,ID,POINT (106.7981 -6.407),False
30,30,17,500000,False,substation,False,transmission,0.0,106.7991,-6.406,ID,POINT (106.7991 -6.406),False
31,31,18,150000,False,substation,False,transmission,0.0,106.7806,-6.3392,ID,POINT (106.7806 -6.3392),True
32,32,18,500000,False,substation,False,transmission,0.0,106.7816,-6.3382,ID,POINT (106.7816 -6.3382),False
33,33,19,70000,False,substation,False,transmission,0.0,106.8979,-6.4326,ID,POINT (106.8979 -6.4326),True
34,34,19,150000,False,substation,False,transmission,0.0,106.8989,-6.4316,ID,POINT (106.8989 -6.4316),False
35,35,19,500000,False,substation,False,transmission,0.0,106.8999,-6.4306,ID,POINT (106.8999 -6.4306),False
36,36,20,150000,False,substation,False,transmission,0.0,106.0106,-5.988,ID,POINT (106.0106 -5.988),True
37,37,20,500000,False,substation,False,transmission,0.0,106.0116,-5.987,ID,POINT (106.0116 -5.987),False
38,38,21,150000,False,substation,False,transmission,0.0,105.9489,-6.0328,ID,POINT (105.9489 -6.0328),True
39,39,22,150000,False,substation,False,transmission,0.0,105.831,-6.3667,ID,POINT (105.831 -6.3667),True
40,40,23,150000,False,substation,False,transmission,0.0,106.0013,-6.4045,ID,POINT (106.0013 -6.4045),True
41,41,24,150000,False,substation,False,transmission,0.0,108.6163,-6.7797,ID,POINT (108.6163 -6.7797),True
42,42,24,500000,False,substation,False,transmission,0.0,108.6173,-6.7787,ID,POINT (108.6173 -6.7787),False
43,43,25,70000,False,substation,False,transmission,0.0,119.8892,-0.8762,ID,POINT (119.8892 -0.8762),True
44,44,25,150000,False,substation,False,transmission,0.0,119.8902,-0.8752,ID,POINT (119.8902 -0.8752),False
45,45,26,70000,False,substation,False,transmission,0.0,107.5655,-6.8832,ID,POINT (107.5655 -6.8832),True
46,46,26,150000,False,substation,False,transmission,0.0,107.5665,-6.8822,ID,POINT (107.5665 -6.8822),False
47,47,27,150000,False,substation,False,transmission,0.0,115.1609,-8.2576,ID,POINT (115.1609 -8.2576),True
48,48,28,150000,False,substation,False,transmission,0.0,114.4,-8.1678,ID,POINT (114.4 -8.1678),True
49,49,29,150000,False,substation,False,transmission,0.0,114.019,-7.7175,ID,POINT (114.019 -7.7175),True
50,50,30,150000,False,substation,False,transmission,0.0,110.7467,-6.4483,ID,POINT (110.7467 -6.4483),True
51,51,30,500000,False,substation,False,transmission,0.0,110.7477,-6.4473,ID,POINT (110.7477 -6.4473),False
52,52,31,150000,False,substation,False,transmission,0.0,110.724,-6.642,ID,POINT (110.724 -6.642),True
53,53,32,150000,False,substation,False,transmission,0.0,99.8279,0.0782,ID,POINT (99.8279 0.0782),True
54,54,33,150000,False,substation,False,transmission,0.0,113.212,-8.1283,ID,POINT (113.212 -8.1283),True
55,55,34,150000,False,substation,False,transmission,0.0,115.5904,-8.4313,ID,POINT (115.5904 -8.4313),True
56,56,35,150000,False,substation,False,transmission,0.0,111.5766,-7.1493,ID,POINT (111.5766 -7.1493),True
57,57,36,150000,False,substation,False,transmission,0.0,111.8673,-7.176,ID,POINT (111.8673 -7.176),True
58,58,37,70000,False,substation,False,transmission,0.0,112.5648,-7.8982,ID,POINT (112.5648 -7.8982),True
59,59,37,150000,False,substation,False,transmission,0.0,112.5658,-7.8972,ID,POINT (112.5658 -7.8972),False
60,60,38,150000,False,substation,False,transmission,0.0,110.8804,-7.5602,ID,POINT (110.8804 -7.5602),True
61,61,39,150000,False,substation,False,transmission,0.0,119.7773,-5.6617,ID,POINT (119.7773 -5.6617),True
62,62,40,150000,False,substation,False,transmission,0.0,98.3373,2.7279,ID,POINT (98.3373 2.7279),True
63,63,41,70000,False,substation,False,transmission,0.0,119.5956,-4.7979,ID,POINT (119.5956 -4.7979),True
64,64,41,150000,False,substation,False,transmission,0.0,119.5966,-4.7969,ID,POINT (119.5966 -4.7969),False
65,65,42,150000,False,substation,False,transmission,0.0,98.629,2.5327,ID,POINT (98.629 2.5327),True
66,66,43,150000,False,substation,False,transmission,0.0,120.2726,-4.5169,ID,POINT (120.2726 -4.5169),True
67,67,44,150000,False,substation,False,transmission,0.0,120.2407,-5.0948,ID,POINT (120.2407 -5.0948),True
68,68,45,150000,False,substation,False,transmission,0.0,98.8943,3.6045,ID,POINT (98.8943 3.6045),True
69,69,46,150000,False,substation,False,transmission,0.0,119.7526,-3.917,ID,POINT (119.7526 -3.917),True
70,70,47,150000,False,substation,False,transmission,0.0,109.3882,-7.4436,ID,POINT (109.3882 -7.4436),True
71,71,48,150000,False,substation,False,transmission,0.0,109.027,-7.2819,ID,POINT (109.027 -7.2819),True
72,72,49,150000,False,substation,False,transmission,0.0,119.6368,-4.022,ID,POINT (119.6368 -4.022),True
73,73,50,150000,False,substation,False,transmission,0.0,119.4379,-5.1101,ID,POINT (119.4379 -5.1101),True
74,74,51,150000,False,substation,False,transmission,0.0,109.1281,-6.9129,ID,POINT (109.1281 -6.9129),True
75,75,52,150000,False,substation,False,transmission,0.0,108.4845,-6.819,ID,POINT (108.4845 -6.819),True
76,76,52,500000,False,substation,False,transmission,0.0,108.4855,-6.818,ID,POINT (108.4855 -6.818),False
77,77,53,150000,False,substation,False,transmission,0.0,110.0697,-6.9801,ID,POINT (110.0697 -6.9801),True
78,78,54,150000,False,substation,False,transmission,0.0,110.4118,-6.9754,ID,POINT (110.4118 -6.9754),True
79,79,55,70000,False,substation,False,transmission,0.0,106.2614,-6.3654,ID,POINT (106.2614 -6.3654),True
80,80,55,150000,False,substation,False,transmission,0.0,106.2624,-6.3644,ID,POINT (106.2624 -6.3644),False
81,81,56,150000,False,substation,False,transmission,0.0,106.5897,-6.2203,ID,POINT (106.5897 -6.2203),True
82,82,57,150000,False,substation,False,transmission,0.0,107.572,-7.059,ID,POINT (107.572 -7.059),True
83,83,57,500000,False,substation,False,transmission,0.0,107.573,-7.058,ID,POINT (107.573 -7.058),False
84,84,58,150000,False,substation,False,transmission,0.0,107.3526,-6.8641,ID,POINT (107.3526 -6.8641),True
85,85,58,500000,False,substation,False,transmission,0.0,107.3536,-6.8631,ID,POINT (107.3536 -6.8631),False
86,86,59,150000,False,substation,False,transmission,0.0,107.9121,-7.2681,ID,POINT (107.9121 -7.2681),True
87,87,60,150000,False,substation,False,transmission,0.0,111.1187,-8.1823,ID,POINT (111.1187 -8.1823),True
88,88,61,150000,False,substation,False,transmission,0.0,110.9485,-7.8043,ID,POINT (110.9485 -7.8043),True
89,89,62,150000,False,substation,False,transmission,0.0,110.9969,-7.9337,ID,POINT (110.9969 -7.9337),True
90,90,63,150000,False,substation,False,transmission,0.0,110.7851,-7.5536,ID,POINT (110.7851 -7.5536),True
91,91,64,70000,False,substation,False,transmission,0.0,112.0312,-7.8225,ID,POINT (112.0312 -7.8225),True
92,92,64,150000,False,substation,False,transmission,0.0,112.0322,-7.8215,ID,POINT (112.0322 -7.8215),False
93,93,64,500000,False,substation,False,transmission,0.0,112.0332,-7.8205,ID,POINT (112.0332 -7.8205),False
94,94,65,150000,False,substation,False,transmission,0.0,110.8984,-7.0885,ID,POINT (110.8984 -7.0885),True
95,95,66,150000,False,substation,False,transmission,0.0,110.6201,-7.7116,ID,POINT (110.6201 -7.7116),True
96,96,67,150000,False,substation,False,transmission,0.0,109.5099,-7.6312,ID,POINT (109.5099 -7.6312),True
97,97,68,150000,False,substation,False,transmission,0.0,109.1414,-7.5723,ID,POINT (109.1414 -7.5723),True
98,98,68,500000,False,substation,False,transmission,0.0,109.1424,-7.5713,ID,POINT (109.1424 -7.5713),False
99,99,69,150000,False,substation,False,transmission,0.0,109.2573,-7.4339,ID,POINT (109.2573 -7.4339),True
100,100,70,150000,False,substation,False,transmission,0.0,110.3374,-7.7587,ID,POINT (110.3374 -7.7587),True
101,101,71,150000,False,substation,False,transmission,0.0,109.7794,-7.6114,ID,POINT (109.7794 -7.6114),True
102,102,72,150000,False,substation,False,transmission,0.0,109.9224,-7.2913,ID,POINT (109.9224 -7.2913),True
103,103,73,150000,False,substation,False,transmission,0.0,111.4566,-7.4076,ID,POINT (111.4566 -7.4076),True
104,104,74,150000,False,substation,False,transmission,0.0,112.3435,-7.59,ID,POINT (112.3435 -7.59),True
105,105,75,70000,False,substation,False,transmission,0.0,111.9233,-7.609,ID,POINT (111.9233 -7.609),True
106,106,76,70000,False,substation,False,transmission,0.0,112.0931,-7.6128,ID,POINT (112.0931 -7.6128),True
107,107,76,150000,False,substation,False,transmission,0.0,112.0941,-7.6118,ID,POINT (112.0941 -7.6118),False
108,108,77,70000,False,substation,False,transmission,0.0,112.2472,-7.4427,ID,POINT (112.2472 -7.4427),True
109,109,77,150000,False,substation,False,transmission,0.0,112.2482,-7.4417,ID,POINT (112.2482 -7.4417),False
110,110,78,70000,False,substation,False,transmission,0.0,111.5416,-7.6338,ID,POINT (111.5416 -7.6338),True
111,111,78,150000,False,substation,False,transmission,0.0,111.5426,-7.6328,ID,POINT (111.5426 -7.6328),False
112,112,79,150000,False,substation,False,transmission,0.0,111.0141,-7.4132,ID,POINT (111.0141 -7.4132),True
113,113,80,70000,False,substation,False,transmission,0.0,111.648,-7.5333,ID,POINT (111.648 -7.5333),True
114,114,81,150000,False,substation,False,transmission,0.0,110.9298,-7.4614,ID,POINT (110.9298 -7.4614),True
115,115,82,150000,False,substation,False,transmission,0.0,109.0884,-7.0918,ID,POINT (109.0884 -7.0918),True
116,116,83,70000,False,substation,False,transmission,0.0,107.9068,-6.8641,ID,POINT (107.9068 -6.8641),True
117,117,84,70000,False,substation,False,transmission,0.0,107.2281,-6.3465,ID,POINT (107.2281 -6.3465),True
118,118,84,150000,False,substation,False,transmission,0.0,107.2291,-6.3455,ID,POINT (107.2291 -6.3455),False
119,119,84,500000,False,substation,False,transmission,0.0,107.2301,-6.3445,ID,POINT (107.2301 -6.3445),False
120,120,85,70000,False,substation,False,transmission,0.0,111.9336,-8.0421,ID,POINT (111.9336 -8.0421),True
121,121,85,150000,False,substation,False,transmission,0.0,111.9346,-8.0411,ID,POINT (111.9346 -8.0411),False
122,122,86,70000,False,substation,False,transmission,0.0,111.4937,-7.8699,ID,POINT (111.4937 -7.8699),True
123,123,86,150000,False,substation,False,transmission,0.0,111.4947,-7.8689,ID,POINT (111.4947 -7.8689),False
124,124,87,70000,False,substation,False,transmission,0.0,111.7102,-8.0616,ID,POINT (111.7102 -8.0616),True
125,125,88,150000,False,substation,False,transmission,0.0,110.2292,-7.4743,ID,POINT (110.2292 -7.4743),True
126,126,89,70000,False,substation,False,transmission,0.0,108.1917,-6.805,ID,POINT (108.1917 -6.805),True
127,127,89,150000,False,substation,False,transmission,0.0,108.1927,-6.804,ID,POINT (108.1927 -6.804),False
128,128,90,70000,False,substation,False,transmission,0.0,108.0851,-7.06,ID,POINT (108.0851 -7.06),True
129,129,91,150000,False,substation,False,transmission,0.0,109.607,-7.3957,ID,POINT (109.607 -7.3957),True
130,130,92,70000,False,substation,False,transmission,0.0,107.4999,-6.9292,ID,POINT (107.4999 -6.9292),True
131,131,92,150000,False,substation,False,transmission,0.0,107.5009,-6.9282,ID,POINT (107.5009 -6.9282),False
132,132,93,70000,False,substation,False,transmission,0.0,107.4901,-6.8433,ID,POINT (107.4901 -6.8433),True
133,133,93,150000,False,substation,False,transmission,0.0,107.4911,-6.8423,ID,POINT (107.4911 -6.8423),False
134,134,94,150000,False,substation,False,transmission,0.0,98.5936,3.5899,ID,POINT (98.5936 3.5899),True
135,135,95,150000,False,substation,False,transmission,0.0,98.6714,3.7355,ID,POINT (98.6714 3.7355),True
136,136,96,150000,False,substation,False,transmission,0.0,98.7922,3.5765,ID,POINT (98.7922 3.5765),True
137,137,97,150000,False,substation,False,transmission,0.0,98.7007,3.5444,ID,POINT (98.7007 3.5444),True
138,138,98,70000,False,substation,False,transmission,0.0,107.6297,-7.2528,ID,POINT (107.6297 -7.2528),True
139,139,99,70000,False,substation,False,transmission,0.0,107.7226,-7.3825,ID,POINT (107.7226 -7.3825),True
140,140,100,70000,False,substation,False,transmission,0.0,107.7091,-7.6461,ID,POINT (107.7091 -7.6461),True
141,141,101,70000,False,substation,False,transmission,0.0,107.555,-7.1287,ID,POINT (107.555 -7.1287),True
142,142,101,500000,False,substation,False,transmission,0.0,107.556,-7.1277,ID,POINT (107.556 -7.1277),False
143,143,102,70000,False,substation,False,transmission,0.0,106.7554,-6.9446,ID,POINT (106.7554 -6.9446),True
144,144,102,150000,False,substation,False,transmission,0.0,106.7564,-6.9436,ID,POINT (106.7564 -6.9436),False
145,145,103,150000,False,substation,False,transmission,0.0,109.3284,-0.0001,ID,POINT (109.3284 -0.0001),True
146,146,104,150000,False,substation,False,transmission,0.0,95.3423,5.5136,ID,POINT (95.3423 5.5136),True
147,147,105,275000,False,substation,False,transmission,0.0,99.3103,2.5585,ID,POINT (99.3103 2.5585),True
148,148,106,150000,False,substation,False,transmission,0.0,99.1935,2.4731,ID,POINT (99.1935 2.4731),True
149,149,106,275000,False,substation,False,transmission,0.0,99.1945,2.4741,ID,POINT (99.1945 2.4741),False
150,150,107,150000,False,substation,False,transmission,0.0,99.1056,2.9646,ID,POINT (99.1056 2.9646),True
151,151,108,150000,False,substation,False,transmission,0.0,112.6461,-7.1681,ID,POINT (112.6461 -7.1681),True
152,152,108,500000,False,substation,False,transmission,0.0,112.6471,-7.1671,ID,POINT (112.6471 -7.1671),False
153,153,109,150000,False,substation,False,transmission,0.0,112.5773,-7.1822,ID,POINT (112.5773 -7.1822),True
154,154,110,150000,False,substation,False,transmission,0.0,112.7934,-7.0571,ID,POINT (112.7934 -7.0571),True
155,155,111,150000,False,substation,False,transmission,0.0,113.4557,-7.1475,ID,POINT (113.4557 -7.1475),True
156,156,112,150000,False,substation,False,transmission,0.0,113.2387,-7.1792,ID,POINT (113.2387 -7.1792),True
157,157,113,150000,False,substation,False,transmission,0.0,113.8356,-7.0089,ID,POINT (113.8356 -7.0089),True
158,158,114,150000,False,substation,False,transmission,0.0,115.253,-8.6749,ID,POINT (115.253 -8.6749),True
159,159,115,150000,False,substation,False,transmission,0.0,112.8985,-7.686,ID,POINT (112.8985 -7.686),True
160,160,116,70000,False,substation,False,transmission,0.0,108.224,-7.3807,ID,POINT (108.224 -7.3807),True
161,161,116,150000,False,substation,False,transmission,0.0,108.225,-7.3797,ID,POINT (108.225 -7.3797),False
162,162,116,500000,False,substation,False,transmission,0.0,108.226,-7.3787,ID,POINT (108.226 -7.3787),False
163,163,117,70000,False,substation,False,transmission,0.0,106.8359,-6.62,ID,POINT (106.8359 -6.62),True
164,164,117,150000,False,substation,False,transmission,0.0,106.8369,-6.619,ID,POINT (106.8369 -6.619),False
165,165,118,150000,False,substation,False,transmission,0.0,98.8458,1.7162,ID,POINT (98.8458 1.7162),True
166,166,119,150000,False,substation,False,transmission,0.0,98.9888,2.0205,ID,POINT (98.9888 2.0205),True
167,167,119,275000,False,substation,False,transmission,0.0,98.9898,2.0215,ID,POINT (98.9898 2.0215),False
168,168,120,150000,False,substation,False,transmission,0.0,99.4587,3.3444,ID,POINT (99.4587 3.3444),True
169,169,120,275000,False,substation,False,transmission,0.0,99.4597,3.3454,ID,POINT (99.4597 3.3454),False
170,170,121,150000,False,substation,False,transmission,0.0,99.1635,3.3817,ID,POINT (99.1635 3.3817),True
171,171,121,275000,False,substation,False,transmission,0.0,99.1645,3.3827,ID,POINT (99.1645 3.3827),False
172,172,122,150000,False,substation,False,transmission,0.0,99.6533,2.9624,ID,POINT (99.6533 2.9624),True
173,173,123,150000,False,substation,False,transmission,0.0,105.3879,-5.5793,ID,POINT (105.3879 -5.5793),True
174,174,124,150000,False,substation,False,transmission,0.0,115.3347,-8.5621,ID,POINT (115.3347 -8.5621),True
175,175,125,150000,False,substation,False,transmission,0.0,115.2199,-8.4431,ID,POINT (115.2199 -8.4431),True
176,176,126,150000,False,substation,False,transmission,0.0,115.1824,-8.5825,ID,POINT (115.1824 -8.5825),True
177,177,127,150000,False,substation,False,transmission,0.0,115.1894,-8.7119,ID,POINT (115.1894 -8.7119),True
178,178,128,150000,False,substation,False,transmission,0.0,98.5073,3.6461,ID,POINT (98.5073 3.6461),True
179,179,128,275000,False,substation,False,transmission,0.0,98.5083,3.6471,ID,POINT (98.5083 3.6471),False
180,180,129,150000,False,substation,False,transmission,0.0,113.2125,-7.7649,ID,POINT (113.2125 -7.7649),True
181,181,130,150000,False,substation,False,transmission,0.0,113.4268,-7.78,ID,POINT (113.4268 -7.78),True
182,182,131,70000,False,substation,False,transmission,0.0,112.7456,-7.5796,ID,POINT (112.7456 -7.5796),True
183,183,131,150000,False,substation,False,transmission,0.0,112.7466,-7.5786,ID,POINT (112.7466 -7.5786),False
184,184,132,150000,False,substation,False,transmission,0.0,113.0241,-7.6544,ID,POINT (113.0241 -7.6544),True
185,185,132,500000,False,substation,False,transmission,0.0,113.0251,-7.6534,ID,POINT (113.0251 -7.6534),False
186,186,133,70000,False,substation,False,transmission,0.0,112.6371,-7.9827,ID,POINT (112.6371 -7.9827),True
187,187,133,150000,False,substation,False,transmission,0.0,112.6381,-7.9817,ID,POINT (112.6381 -7.9817),False
188,188,134,150000,False,substation,False,transmission,0.0,117.214,-0.5242,ID,POINT (117.214 -0.5242),True
189,189,135,150000,False,substation,False,transmission,0.0,108.3606,-7.333,ID,POINT (108.3606 -7.333),True
190,190,136,150000,False,substation,False,transmission,0.0,95.962,5.3504,ID,POINT (95.962 5.3504),True
191,191,136,275000,False,substation,False,transmission,0.0,95.963,5.3514,ID,POINT (95.963 5.3514),False
192,192,137,150000,False,substation,False,transmission,0.0,113.8333,-7.9374,ID,POINT (113.8333 -7.9374),True
193,193,138,150000,False,substation,False,transmission,0.0,112.4135,-7.1421,ID,POINT (112.4135 -7.1421),True
194,194,139,150000,False,substation,False,transmission,0.0,112.1888,-7.2838,ID,POINT (112.1888 -7.2838),True
195,195,139,500000,False,substation,False,transmission,0.0,112.1898,-7.2828,ID,POINT (112.1898 -7.2828),False
196,196,140,150000,False,substation,False,transmission,0.0,110.8201,-6.8377,ID,POINT (110.8201 -6.8377),True
197,197,141,70000,False,substation,False,transmission,0.0,112.7414,-7.752,ID,POINT (112.7414 -7.752),True
198,198,141,150000,False,substation,False,transmission,0.0,112.7424,-7.751,ID,POINT (112.7424 -7.751),False
199,199,142,150000,False,substation,False,transmission,0.0,106.3301,-6.1994,ID,POINT (106.3301 -6.1994),True
200,200,143,150000,False,substation,False,transmission,0.0,107.9448,-6.4399,ID,POINT (107.9448 -6.4399),True
201,201,144,70000,False,substation,False,transmission,0.0,108.3448,-6.4787,ID,POINT (108.3448 -6.4787),True
202,202,144,150000,False,substation,False,transmission,0.0,108.3458,-6.4777,ID,POINT (108.3458 -6.4777),False
203,203,145,70000,False,substation,False,transmission,0.0,107.7777,-7.029,ID,POINT (107.7777 -7.029),True
204,204,145,150000,False,substation,False,transmission,0.0,107.7787,-7.028,ID,POINT (107.7787 -7.028),False
205,205,146,150000,False,substation,False,transmission,0.0,107.4206,-7.1823,ID,POINT (107.4206 -7.1823),True
206,206,147,70000,False,substation,False,transmission,0.0,107.346,-6.6769,ID,POINT (107.346 -6.6769),True
207,207,147,150000,False,substation,False,transmission,0.0,107.347,-6.6759,ID,POINT (107.347 -6.6759),False
208,208,147,500000,False,substation,False,transmission,0.0,107.348,-6.6749,ID,POINT (107.348 -6.6749),False
209,209,148,150000,False,substation,False,transmission,0.0,110.0909,-7.8934,ID,POINT (110.0909 -7.8934),True
210,210,149,150000,False,substation,False,transmission,0.0,117.1938,-0.5832,ID,POINT (117.1938 -0.5832),True
211,211,150,150000,False,substation,False,transmission,0.0,119.3956,-5.1901,ID,POINT (119.3956 -5.1901),True
212,212,151,70000,False,substation,False,transmission,0.0,119.4667,-5.1515,ID,POINT (119.4667 -5.1515),True
213,213,151,150000,False,substation,False,transmission,0.0,119.4677,-5.1505,ID,POINT (119.4677 -5.1505),False
214,214,152,150000,False,substation,False,transmission,0.0,119.5978,-4.9318,ID,POINT (119.5978 -4.9318),True
215,215,153,150000,False,substation,False,transmission,0.0,119.65,-3.4759,ID,POINT (119.65 -3.4759),True
216,216,154,150000,False,substation,False,transmission,0.0,119.6243,-3.9695,ID,POINT (119.6243 -3.9695),True
217,217,155,150000,False,substation,False,transmission,0.0,119.3198,-3.4023,ID,POINT (119.3198 -3.4023),True
218,218,156,150000,False,substation,False,transmission,0.0,126.9937,-8.4915,TL,POINT (126.9937 -8.4915),True
219,219,157,150000,False,substation,False,transmission,0.0,114.6591,-8.3618,ID,POINT (114.6591 -8.3618),True
220,220,158,150000,False,substation,False,transmission,0.0,115.0147,-8.5165,ID,POINT (115.0147 -8.5165),True
221,221,159,150000,False,substation,False,transmission,0.0,99.3048,1.3344,ID,POINT (99.3048 1.3344),True
222,222,159,275000,False,substation,False,transmission,0.0,99.3058,1.3354,ID,POINT (99.3058 1.3354),False
223,223,160,70000,False,substation,False,transmission,0.0,106.8796,-6.3549,ID,POINT (106.8796 -6.3549),True
224,224,161,150000,False,substation,False,transmission,0.0,103.801,-3.5076,ID,POINT (103.801 -3.5076),True
225,225,162,150000,False,substation,False,transmission,0.0,116.9157,-1.2284,ID,POINT (116.9157 -1.2284),True
226,226,163,150000,False,substation,False,transmission,0.0,98.5046,3.1579,ID,POINT (98.5046 3.1579),True
227,227,164,150000,False,substation,False,transmission,0.0,98.6538,3.4741,ID,POINT (98.6538 3.4741),True
228,228,165,150000,False,substation,False,transmission,0.0,99.6311,1.525,ID,POINT (99.6311 1.525),True
229,229,166,150000,False,substation,False,transmission,0.0,99.8084,2.1119,ID,POINT (99.8084 2.1119),True
230,230,167,150000,False,substation,False,transmission,0.0,103.5148,-3.7635,ID,POINT (103.5148 -3.7635),True
231,231,167,275000,False,substation,False,transmission,0.0,103.5158,-3.7625,ID,POINT (103.5158 -3.7625),False
232,232,168,150000,False,substation,False,transmission,0.0,102.8562,-3.2387,ID,POINT (102.8562 -3.2387),True
233,233,168,275000,False,substation,False,transmission,0.0,102.8572,-3.2377,ID,POINT (102.8572 -3.2377),False
234,234,169,70000,False,substation,False,transmission,0.0,102.5153,-3.5264,ID,POINT (102.5153 -3.5264),True
235,235,169,150000,False,substation,False,transmission,0.0,102.5163,-3.5254,ID,POINT (102.5163 -3.5254),False
236,236,170,150000,False,substation,False,transmission,0.0,102.4856,-3.5901,ID,POINT (102.4856 -3.5901),True
237,237,171,70000,False,substation,False,transmission,0.0,106.1824,-6.0905,ID,POINT (106.1824 -6.0905),True
238,238,171,150000,False,substation,False,transmission,0.0,106.1834,-6.0895,ID,POINT (106.1834 -6.0895),False
239,239,172,150000,False,substation,False,transmission,0.0,100.8892,0.2957,ID,POINT (100.8892 0.2957),True
240,240,172,275000,False,substation,False,transmission,0.0,100.8902,0.2967,ID,POINT (100.8902 0.2967),False
241,241,173,230000,False,substation,False,transmission,0.0,136.8403,-4.8249,ID,POINT (136.8403 -4.8249),True
242,242,174,150000,False,substation,False,transmission,0.0,98.9503,3.5776,ID,POINT (98.9503 3.5776),True
243,243,175,150000,False,substation,False,transmission,0.0,105.626,-5.7232,ID,POINT (105.626 -5.7232),True
244,244,176,150000,False,substation,False,transmission,0.0,105.5079,-4.884,ID,POINT (105.5079 -4.884),True
245,245,177,150000,False,substation,False,transmission,0.0,105.3769,-5.3911,ID,POINT (105.3769 -5.3911),True
246,246,178,150000,False,substation,False,transmission,0.0,105.3487,-5.5165,ID,POINT (105.3487 -5.5165),True
247,247,179,70000,False,substation,False,transmission,0.0,104.7674,-2.9979,ID,POINT (104.7674 -2.9979),True
248,248,179,150000,False,substation,False,transmission,0.0,104.7684,-2.9969,ID,POINT (104.7684 -2.9969),False
249,249,180,150000,False,substation,False,transmission,0.0,111.9102,-6.8564,ID,POINT (111.9102 -6.8564),True
250,250,181,150000,False,substation,False,transmission,0.0,112.1468,-7.1263,ID,POINT (112.1468 -7.1263),True
251,251,182,70000,False,substation,False,transmission,0.0,111.4378,-7.5881,ID,POINT (111.4378 -7.5881),True
252,252,183,150000,False,substation,False,transmission,0.0,112.3152,-8.0697,ID,POINT (112.3152 -8.0697),True
253,253,184,70000,False,substation,False,transmission,0.0,112.1693,-8.0777,ID,POINT (112.1693 -8.0777),True
254,254,184,150000,False,substation,False,transmission,0.0,112.1703,-8.0767,ID,POINT (112.1703 -8.0767),False
255,255,185,70000,False,substation,False,transmission,0.0,112.247,-8.1423,ID,POINT (112.247 -8.1423),True
256,256,186,70000,False,substation,False,transmission,0.0,111.9909,-8.0706,ID,POINT (111.9909 -8.0706),True
