name,total,urban,rural,ct,fraction
2253,68.94080741699105,64.79038312794901,0.23621391719109838,22,0.00549672630559653
2254,33.91314965810477,30.87368837967476,0.0,22,0.0027039326752270358
2255,26.694482207279982,19.12155676359456,0.0,22,0.0021283803897961164
2257,141.644493445269,108.94211547321844,20.028594595362286,22,0.011293471056325596
2258,52.93317484411421,41.981656467370314,5.578563645006251,22,0.0042204201764639284
2260,479.0110207529666,465.36627591326004,61.2035250258985,22,0.038192074869644675
2262,391.24687803741404,316.8051410195075,113.93851405587135,22,0.031194543363597782
2264,374.681274750194,62.296147481001555,343.69731066511076,22,0.02987374961648978
2265,313.9878408045893,62.35086682250263,282.6783766962289,22,0.02503459545735865
2267,116.1511327361635,86.46846634388116,33.9580506357398,22,0.009260857402989344
2269,288.9759049716734,273.4392153039459,20.60999736444083,22,0.02304036633823758
2270,174.3528915508305,153.368834395271,23.229186786737532,22,0.013901347566870394
2274,74.52172985488806,17.446319752124204,37.242299013505956,22,0.00594169938211321
2275,207.32636597289635,103.57966629263211,108.16923278270859,22,0.016530358903311664
2276,57.02092095815949,0.0,62.79511397715967,22,0.004546340664452512
2277,150.87001309461598,4.918190021106243,161.22959413979308,22,0.012029031872035818
2280,178.23754303871252,25.279275828831633,171.00739653722135,22,0.014211075097219179
2281,133.6494197681947,54.5029948324746,78.29913130627075,22,0.010656015049607495
2282,52.97893569911115,0.0,41.28764069489925,22,0.004224068739700312
2284,142.83718289904485,99.83052340982353,27.41400650848392,22,0.011388565496623107
2286,99.39136107830153,1.993968766933052,107.46220525447004,22,0.007924582398399589
