snapshot,MAR.10_1,MAR.11_1,MAR.12_1,MAR.13_1,MAR.14_1,MAR.15_1,MAR.1_1,MAR.2_1,MAR.3_1,MAR.4_1,MAR.5_1,MAR.6_1,MAR.8_1,MAR.9_1
2013-01-01 00:00:00,2.342199181935074,2.623005723763302,2.4336537878129674,2.3073868142998393,2.667511513191781,2.4963052230699514,2.4704975763458616,2.704505284984334,2.4284499021167205,2.7210593259582136,2.836535267799437,2.484197927727715,2.486750461652711,2.4072611354015088
2013-01-01 01:00:00,2.322128204556065,2.588046876425365,2.4069033936457993,2.2337836148417853,2.6553015892002554,2.4774364734608985,2.4074124189794595,2.6459873615609775,2.394856142768602,2.7098774951223428,2.806274476302484,2.469355801282039,2.417460889036472,2.3788273567158145
2013-01-01 02:00:00,2.297559624924462,2.588910974396345,2.3715744348954617,2.181416577865024,2.6629903734902154,2.4880127638397864,2.362610845961688,2.5808746751508798,2.3685653088174177,2.7111821705631103,2.8088286310021773,2.437892038174649,2.3600461914338338,2.354798415525212
2013-01-01 03:00:00,2.3116338621700656,2.56888374579995,2.384484716930567,2.175664224623798,2.654924713169944,2.507501522219547,2.3543557882542654,2.56309688680603,2.3418262022340626,2.6938463453993005,2.7984871648852154,2.4994603307883336,2.35255208298799,2.3442256279339233
2013-01-01 04:00:00,2.3073883897502148,2.562863144823895,2.359032403688553,2.1767432198065837,2.645172854751282,2.490676843450893,2.327023716339576,2.5117827174239507,2.3194423753544626,2.682814457155985,2.7818078999722275,2.492604940257535,2.3198045689444027,2.3297652287068313
2013-01-01 05:00:00,2.3042201225702676,2.6206646984385227,2.369617652543568,2.155745026562813,2.662115807056078,2.4964530860500753,2.318234787162293,2.508737735549612,2.322628032284957,2.712365569763337,2.779242282897987,2.5122146523365134,2.3097246673909133,2.3337035914713713
2013-01-01 06:00:00,2.3068778248384634,2.6037676534147587,2.361693041070695,2.155126969166206,2.6622686759695746,2.498480016660497,2.3255354198412173,2.524965595942665,2.3225101495556064,2.7159353131805597,2.780145091448076,2.5071526853003814,2.3159822712114426,2.333675663742204
2013-01-01 07:00:00,2.2957324447499734,2.603370714708829,2.374968858599987,2.1803999807124606,2.666296561807626,2.496041034397596,2.335225930449286,2.539101254420106,2.322542973331192,2.7231189126680855,2.767743818990808,2.5215109561594535,2.3350941628941837,2.329383404777124
2013-01-01 08:00:00,2.3594418273272826,2.6289669808040266,2.419951064070065,2.208975023676039,2.68672380682232,2.5281134640301053,2.380285704053559,2.6014789111489502,2.349887544296803,2.7465896843537374,2.8044277541795495,2.5918634785068546,2.3845216724597886,2.3705845655085165
2013-01-01 09:00:00,2.401135420993032,2.6326861252079263,2.487993938164416,2.290441803342331,2.696814127901818,2.5355711890279,2.4580748883498713,2.657839132649365,2.395282630191269,2.7491089654393503,2.8049473045164692,2.6407440977048804,2.469594472788185,2.412126158552511
2013-01-01 10:00:00,2.5952726773212564,2.8033181497529585,2.7291207615358255,2.5474145144878237,2.8097101310758834,2.645309217128585,2.728713590827277,2.9270936349375534,2.5844072141419594,2.8677722102093064,2.9351223218097706,2.875786535085089,2.7584177035893234,2.6021082835623894
2013-01-01 11:00:00,2.615813906750362,2.825558054561947,2.8181844244533676,2.5867346497141006,2.828827098379554,2.6543566635544327,2.788958664806567,3.0032952739049996,2.614007747413713,2.8807423448596996,2.9863551900984797,3.011916824962837,2.8250903525049984,2.6278179874154524
2013-01-01 12:00:00,2.6440872360025125,2.845188502346679,2.8651703664275168,2.6210441256374257,2.8343379455383664,2.6741687888404595,2.8457901457833032,3.0677476565952126,2.6538232481488357,2.8882940020495216,3.0241465067032007,3.057760101613103,2.8826754304769198,2.6620158327662553
2013-01-01 13:00:00,2.6455224706874656,2.8518395339883673,2.904528224757822,2.6355882953720413,2.8347689428227705,2.6734022478741513,2.8715152023376183,3.0978388222128372,2.6759907783127166,2.8947037419144244,3.0306131928487687,3.109310906133167,2.9131258138591294,2.6753112769064584
2013-01-01 14:00:00,2.6604467937301246,2.9105386019754516,3.0211817747546004,2.685410598486654,2.877472757232195,2.699997985752878,2.9366758879316164,3.1534345315791588,2.7500263326204477,2.9535753148620074,3.076280482741491,3.2694330888117333,2.976231567409944,2.725643940952936
2013-01-01 15:00:00,2.636735605001073,2.9189414344577345,3.0107786018103684,2.6492078753126944,2.8772415082673417,2.694940538069133,2.905437512566454,3.1251983241992023,2.741510534670184,2.956535838171493,3.079347826403333,3.2766493165920054,2.939199452352412,2.7122498196773877
2013-01-01 16:00:00,2.6300141593471418,2.907825343443991,2.996782329695034,2.6257585298788797,2.8694330912839505,2.671932566979022,2.8886924170439805,3.1306681921787716,2.7277097979714986,2.9462799166208438,3.0756101000502403,3.2675932405715686,2.9240736909199048,2.7013529529102795
2013-01-01 17:00:00,2.5726151695105903,2.8678201457080426,2.9250073611960046,2.539431183266528,2.843757029142778,2.6312034525890224,2.8227565178590526,3.0795327112152076,2.6597891455110347,2.9138205818347016,3.0349774149168716,3.1995223566008244,2.8552256013126396,2.639164113534393
2013-01-01 18:00:00,2.560336426608443,2.8306925790644226,2.8364477796983527,2.5076743627400235,2.8090925075081046,2.625684870038625,2.7476055568962408,2.9600648880348723,2.608788183556296,2.864366864674799,2.978947724849408,3.099928272158079,2.7720527483535147,2.603949711040289
2013-01-01 19:00:00,2.5314985236223944,2.8485475174306805,2.779641074988822,2.518609213167963,2.807791264999156,2.613356979551609,2.7447335862907334,2.9570657111526293,2.5939470590216707,2.874448306067265,2.978821630300398,3.004363621196354,2.7620501130978563,2.585644740087812
2013-01-01 20:00:00,2.495992559412117,2.8030151712825226,2.6860793574565296,2.4508059411301315,2.7801099198991306,2.6157263319839648,2.6591035636903024,2.893188624031147,2.553917430448097,2.839727856809516,2.947132423131694,2.880900181093806,2.6735568580642037,2.547022049668593
2013-01-01 21:00:00,2.451636243898601,2.7782866768390404,2.685421537672262,2.424269871770436,2.776043616246955,2.590450091104974,2.6349018929253982,2.8744092030176844,2.5409602298531384,2.8409325637047633,2.960171220437684,2.905117837424302,2.6462597025947243,2.5211808851351183
2013-01-01 22:00:00,2.4345713274946292,2.73602163279809,2.6188722258571193,2.3324776920069796,2.7483979079412397,2.597509300181485,2.5732337709096953,2.828611078665132,2.5179902733666664,2.8035304806632735,2.9105980355132446,2.8043124811581617,2.5829917010272934,2.49935035685472
2013-01-01 23:00:00,2.4232944209244236,2.7407680541561774,2.596124683904982,2.3263738680823067,2.7453371204489594,2.5986084199950343,2.553751775222433,2.8022678267557453,2.5024499239756306,2.8161468949638646,2.8882085475333446,2.7820450006141586,2.561540400607366,2.48665720382718
2013-01-02 00:00:00,2.3891097066155824,2.6974631847526958,2.576951757777077,2.2872492632017902,2.701653055560158,2.570543066341755,2.521887364732199,2.765796296462503,2.461997099294095,2.776525553752152,2.846432150811996,2.7892855220124595,2.531669437135057,2.448447213448944
2013-01-02 01:00:00,2.3856561814843573,2.681771801470884,2.557038577151106,2.2861151124512373,2.674520089707131,2.5663822228708053,2.5129171323751134,2.758331795005083,2.4430493563057487,2.749645874651722,2.8372202587664326,2.7797218588578354,2.519465699020209,2.4356859207370007
2013-01-02 02:00:00,2.351930362805274,2.6474615264644674,2.4850878827361154,2.2139153955532604,2.595895904889063,2.526654897771047,2.4482693246246816,2.704009101782331,2.3741291562634044,2.6845879982031597,2.7991428554708344,2.7083589691299723,2.454286681817856,2.3823403989902094
2013-01-02 03:00:00,2.3525525797045574,2.6095232047696135,2.4365399198393183,2.1458027898407357,2.5692054041284154,2.501814727923572,2.3876971966789027,2.662912316939882,2.3255782115608206,2.659681062286759,2.766272096838142,2.67018985744435,2.3947347095924676,2.3531869183641785
2013-01-02 04:00:00,2.3462981188125753,2.611790232436296,2.4033225930761644,2.1217172041324623,2.5609912113460416,2.505970161321309,2.361558229706543,2.6592424607483824,2.3036606347686788,2.6471837984926774,2.765746691086787,2.6288815902148466,2.368505893696586,2.33861568207908
2013-01-02 05:00:00,2.345945035043778,2.618558624707683,2.396541155275606,2.132032218432016,2.5475867725867274,2.5005624194403184,2.3735677100273387,2.691787071849337,2.301155965710791,2.6339539601269157,2.7851547129371017,2.6162993427469656,2.383549565382139,2.3374627079920502
2013-01-02 06:00:00,2.3472920910068353,2.6111652279520685,2.3839254778365726,2.1124367841473033,2.532018909935249,2.485017988885282,2.363084847316424,2.6990308040151247,2.2932151187134613,2.6191904544921734,2.7639084776307463,2.600962536360318,2.3768879311078432,2.333065876514374
2013-01-02 07:00:00,2.3599911007736805,2.6133751439762802,2.379074589942644,2.1207849888881527,2.5198757665273046,2.4684606540802765,2.374542572173228,2.7076851689815893,2.2966810534695625,2.615220187273917,2.75770115005231,2.5780108935124426,2.3882866053931835,2.3399471545919797
2013-01-02 08:00:00,2.383137089105534,2.6206615362611156,2.379227313558202,2.15140874908525,2.536140421489094,2.467807715795853,2.3950985360722363,2.7219013753594163,2.310142094553622,2.628931777810358,2.7814197411531456,2.563975559587636,2.405481104496404,2.356704408652325
2013-01-02 09:00:00,2.4109015200650887,2.6191090944595814,2.4595437001892133,2.294704011802601,2.562340822617701,2.505548366513904,2.47853947836317,2.7126605894514015,2.361272899614594,2.6394496733521766,2.809242794357035,2.630922338967511,2.482473449436034,2.395945355578057
2013-01-02 10:00:00,2.599129955468519,2.826788194586773,2.7894347885644413,2.661141634394445,2.732393850884839,2.6589981368568667,2.8097628808869164,2.931079991272373,2.6137636481101922,2.8070054715739285,2.980930085550896,2.9557726626561065,2.8108621308386064,2.621379769580853
2013-01-02 11:00:00,2.6283952143730396,2.8568498422890167,2.8593098638015766,2.735456298361797,2.770611566204532,2.680783127318615,2.878286747263759,2.971645117866882,2.6754660651010154,2.8349012033144296,2.99776422893185,3.019725487782257,2.881626661640407,2.668737664431805
2013-01-02 12:00:00,2.6495745797715244,2.881311133563045,2.9212514435249757,2.7680751367480516,2.8280465536026735,2.7208040624207466,2.9190640075473517,3.0231566362414735,2.7291078867304623,2.882482507301102,3.0152679861748957,3.0951892776878354,2.9308339140703863,2.7080967297269383
2013-01-02 13:00:00,2.6665179997279513,2.891560493222407,2.960650406387276,2.787362694630099,2.8483729583892154,2.728814973370752,2.9497595728910535,3.0682970493273043,2.765851391027039,2.901845454335387,3.0294720649425355,3.1296414461927125,2.968066552246855,2.73556329908043
2013-01-02 14:00:00,2.6978925164647096,2.9286881095948014,3.0653949294521876,2.8312581356089774,2.9099449604081604,2.780840004772243,3.01456712771961,3.1439569047662106,2.82784934950884,2.9589772409510795,3.0676484160095256,3.2780399526236654,3.040014362434608,2.7841515100649645
2013-01-02 15:00:00,2.708061502646817,2.9116676400392656,3.083515535948498,2.8146832915112228,2.9070938481188744,2.787611450693281,3.00927283485239,3.149044799044502,2.8302607282622754,2.955984183433064,3.0551822062132192,3.31685805640167,3.0388595382227184,2.7883868456758547
2013-01-02 16:00:00,2.6908982972111017,2.8901691692539244,3.085060960046259,2.786314356823023,2.887112509295048,2.758438032550081,2.983284444280805,3.124454847842184,2.8273302534866023,2.9403883168694676,3.0378623312504125,3.3238868936303727,3.0120252417186544,2.7787611757023463
2013-01-02 17:00:00,2.5871375706344244,2.775810948317533,2.989074559300099,2.635558866841129,2.7961457382768264,2.6270865637686587,2.8487041385883396,3.019969943873271,2.7144022776744112,2.844305314963475,2.954908403757364,3.242501475360245,2.879824169668775,2.669275089193484
2013-01-02 18:00:00,2.567165936129908,2.666316393505338,2.9126174406277854,2.617010714660185,2.767248337660951,2.59442427396623,2.776243990143056,2.956274270427253,2.650637168472513,2.8117284839365153,2.9161910125597066,3.1753775144268763,2.8094299060333485,2.6196418395239616
2013-01-02 19:00:00,2.540688784399073,2.6421321912884674,2.8823789368640975,2.549102888722476,2.7377530898741185,2.5751859997196567,2.7414552778610313,2.934080715388641,2.6271994119378075,2.7736022981805464,2.9048427682461844,3.1359557751927403,2.776349700629699,2.5949802435938576
2013-01-02 20:00:00,2.4923885927544864,2.5912424057806134,2.7553037788947057,2.461481498074307,2.7163106337308767,2.5757706800336435,2.6558560764701995,2.868952389673371,2.5544677710565584,2.7597127394338883,2.8584006912979207,2.9792507728628026,2.6874331865271373,2.5330437258051504
2013-01-02 21:00:00,2.387783834427866,2.522077102935834,2.641134844996909,2.3412372885698183,2.6464602472537253,2.4921261399851704,2.551445565283764,2.7842631515395726,2.4588865866350953,2.7018902235596314,2.791243270692603,2.8462336814062126,2.582910527110153,2.4356146721546104
2013-01-02 22:00:00,2.357067362889971,2.4711199770321346,2.588968174856424,2.289554990473724,2.5479155745420723,2.4254085993005376,2.485441547520793,2.7131235569644185,2.41799643792581,2.6183524659534836,2.738947609914097,2.775121803462775,2.512859859145268,2.3980215478068887
2013-01-02 23:00:00,2.3277362234164216,2.450147808604285,2.550436474103013,2.2568042430834976,2.5249886495681535,2.406109064892477,2.4476402700908846,2.6761832832920494,2.3857586018471526,2.6065535464989926,2.705418963295604,2.7317009715122236,2.4741697116514954,2.3675990378524405
2013-01-03 00:00:00,2.3041329695114072,2.433574759575106,2.488467407074416,2.2100735869898513,2.490011754218541,2.367842855529677,2.4058418846751923,2.6490517221669494,2.3262020259621132,2.5546070955193043,2.6731565571045817,2.6666399384780037,2.4343413106028935,2.32450941926641
2013-01-03 01:00:00,2.2856594936931973,2.3967074609777246,2.4718712151646494,2.2112734180289664,2.459973217575506,2.3458346797233682,2.3965964859822773,2.6350028055445094,2.3022619818190484,2.4955907604822634,2.6392014661678442,2.641880699423795,2.4276353213933595,2.3018635834681946
2013-01-03 02:00:00,2.2586955956391126,2.3383055907080728,2.440046107160308,2.185104371642364,2.4128823356234137,2.2988045409064854,2.3575227471686273,2.5797169938542304,2.2638823382494406,2.432436830399558,2.5925680426814806,2.6082321091537306,2.3882597362127855,2.2666017174219615
2013-01-03 03:00:00,2.2516596663249073,2.2850965402773262,2.412503823875221,2.1441790202286164,2.3621521859945993,2.2761903004929076,2.3203660790361376,2.5408338102476185,2.220256356970281,2.3713043396904885,2.5538596313758744,2.5983324496830322,2.3537472333749587,2.2362663937307863
2013-01-03 04:00:00,2.246523247358017,2.2732746949057,2.392578468444061,2.127624130584876,2.3416698991129543,2.2725074321871963,2.3035908373631964,2.5291432162991034,2.2047855437589217,2.34858002067641,2.5467050804699296,2.5787810440320165,2.336821197255765,2.2249230804788698
2013-01-03 05:00:00,2.2523169727559655,2.2705824919429687,2.4058911383428256,2.146298345590151,2.334973417208099,2.3021402770270702,2.3089961732749256,2.5165911471339886,2.2190823037163527,2.342875299698523,2.5508833316729005,2.5768016888670893,2.3385855156013813,2.2349463376321363
2013-01-03 06:00:00,2.2527613619618547,2.254183876627648,2.3710088864590846,2.1245441114880133,2.3335579300388605,2.296624327339296,2.2837053182597202,2.492506934364144,2.201001511681997,2.3368379639502477,2.5497058197572193,2.5355238361271266,2.3099378367351058,2.2239477250070485
2013-01-03 07:00:00,2.236930091369584,2.255523866603423,2.3664996249591326,2.1310465383475634,2.33927498177608,2.2964661879359287,2.2909282420687234,2.493729285026411,2.194947865584851,2.346789772420685,2.5439969874094635,2.5293297311332115,2.3180614881349153,2.214682288521283
2013-01-03 08:00:00,2.2594268933310406,2.343000599988033,2.391536853257431,2.1922269225774,2.403436175326296,2.3395358159978557,2.3441333251719945,2.531454472067261,2.241289656157246,2.419458896999439,2.5938482275016126,2.5437681221675787,2.365801563504017,2.254572010764914
2013-01-03 09:00:00,2.269178301960056,2.448675375295971,2.4735178349459117,2.3051993835968663,2.506064944369741,2.393537773049819,2.4409812774014688,2.582751503658282,2.2977522904982877,2.4945228920506866,2.6433264367823206,2.6310671728126476,2.4575265496206384,2.296212289625948
2013-01-03 10:00:00,2.4775615407873532,2.792268755329289,2.79870020241501,2.704076008855247,2.8066664248585798,2.6560882362812657,2.801910435644565,2.856468680387775,2.5730342889741538,2.8161230562852304,2.893145932264594,2.989840908174843,2.8094084379313564,2.5498142682468523
2013-01-03 11:00:00,2.5003897483884687,2.8755558885152377,2.840891061255199,2.7633158295513627,2.9006442348930053,2.6927846553866277,2.8728495936788,2.918082342967038,2.6211283127955953,2.9386269676884016,2.928902370303244,3.063653504756746,2.87784053036077,2.590158492152696
2013-01-03 12:00:00,2.505874210557509,2.9245150992070426,2.9026286366041956,2.8043085514972104,2.942965268672846,2.692137309431664,2.93203398294005,2.9882258985169403,2.6453303286642056,3.0085661981012684,2.962463358359832,3.1799159652209728,2.941166928285026,2.6084938845426002
